dataset,clip,method,frames,psnr,ssim,lpips,tlpips,fid,temporal_mae,has_gt,pred_path,gt_path,eval_policy,crop_twh
vimeo-rl,vimeo-RL_00018_0258,part3_B_temporal_gen_blend,7,,,,0.4917,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0258_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0258,part3_C_uncertainty_adaptive,7,,,,0.4921,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0258_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0260,part3_A_rectified_flow,7,,,,0.1952,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0260_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0260,part3_B_flow_stabilized,7,,,,0.2041,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0260_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0260,part3_B_temporal_gen_blend,7,,,,0.1918,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0260_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0260,part3_C_uncertainty_adaptive,7,,,,0.2032,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0260_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0261,part3_A_rectified_flow,7,,,,0.3063,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0261_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0261,part3_B_flow_stabilized,7,,,,0.3117,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0261_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0261,part3_B_temporal_gen_blend,7,,,,0.2987,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0261_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0261,part3_C_uncertainty_adaptive,7,,,,0.3084,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0261_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0263,part3_A_rectified_flow,7,,,,0.2294,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0263_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0263,part3_B_flow_stabilized,7,,,,0.2388,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0263_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0263,part3_B_temporal_gen_blend,7,,,,0.2211,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0263_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0263,part3_C_uncertainty_adaptive,7,,,,0.2302,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0263_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0267,part3_A_rectified_flow,7,,,,0.2151,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0267_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0267,part3_B_flow_stabilized,7,,,,0.2217,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0267_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0267,part3_B_temporal_gen_blend,7,,,,0.2165,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0267_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0267,part3_C_uncertainty_adaptive,7,,,,0.2195,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0267_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0268,part3_A_rectified_flow,7,,,,0.1242,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0268_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0268,part3_B_flow_stabilized,7,,,,0.1351,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0268_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0268,part3_B_temporal_gen_blend,7,,,,0.1322,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0268_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0268,part3_C_uncertainty_adaptive,7,,,,0.1321,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0268_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0269,part3_A_rectified_flow,7,,,,0.0980,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0269_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0269,part3_B_flow_stabilized,7,,,,0.1184,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0269_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0269,part3_B_temporal_gen_blend,7,,,,0.0950,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0269_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0269,part3_C_uncertainty_adaptive,7,,,,0.1034,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0269_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0271,part3_A_rectified_flow,7,,,,0.1146,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0271_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0271,part3_B_flow_stabilized,7,,,,0.1285,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0271_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0271,part3_B_temporal_gen_blend,7,,,,0.1137,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0271_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0271,part3_C_uncertainty_adaptive,7,,,,0.1233,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0271_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0301,part3_A_rectified_flow,7,,,,0.1398,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0301_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0301,part3_B_flow_stabilized,7,,,,0.1482,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0301_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0301,part3_B_temporal_gen_blend,7,,,,0.1332,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0301_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0301,part3_C_uncertainty_adaptive,7,,,,0.1479,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0301_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0304,part3_A_rectified_flow,7,,,,0.2555,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0304_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0304,part3_B_flow_stabilized,7,,,,0.2594,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0304_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0304,part3_B_temporal_gen_blend,7,,,,0.2537,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0304_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0304,part3_C_uncertainty_adaptive,7,,,,0.2567,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0304_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0307,part3_A_rectified_flow,7,,,,0.4786,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0307_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0307,part3_B_flow_stabilized,7,,,,0.4935,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0307_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0307,part3_B_temporal_gen_blend,7,,,,0.4755,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0307_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0307,part3_C_uncertainty_adaptive,7,,,,0.4855,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0307_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0313,part3_A_rectified_flow,7,,,,0.3413,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0313_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0313,part3_B_flow_stabilized,7,,,,0.3569,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0313_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0313,part3_B_temporal_gen_blend,7,,,,0.3437,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0313_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0313,part3_C_uncertainty_adaptive,7,,,,0.3470,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0313_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0317,part3_A_rectified_flow,7,,,,0.1433,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0317_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0317,part3_B_flow_stabilized,7,,,,0.1497,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0317_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0317,part3_B_temporal_gen_blend,7,,,,0.1462,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0317_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0317,part3_C_uncertainty_adaptive,7,,,,0.1432,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0317_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0320,part3_A_rectified_flow,7,,,,0.1806,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0320_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0320,part3_B_flow_stabilized,7,,,,0.1965,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0320_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0320,part3_B_temporal_gen_blend,7,,,,0.1841,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0320_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0320,part3_C_uncertainty_adaptive,7,,,,0.1905,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0320_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0324,part3_A_rectified_flow,7,,,,0.1700,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0324_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0324,part3_B_flow_stabilized,7,,,,0.1836,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0324_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0324,part3_B_temporal_gen_blend,7,,,,0.1716,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0324_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0324,part3_C_uncertainty_adaptive,7,,,,0.1804,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0324_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0331,part3_A_rectified_flow,7,,,,0.1094,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0331_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0331,part3_B_flow_stabilized,7,,,,0.1159,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0331_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0331,part3_B_temporal_gen_blend,7,,,,0.1110,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0331_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0331,part3_C_uncertainty_adaptive,7,,,,0.1168,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0331_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0333,part3_A_rectified_flow,7,,,,0.1641,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0333_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0333,part3_B_flow_stabilized,7,,,,0.1724,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0333_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0333,part3_B_temporal_gen_blend,7,,,,0.1655,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0333_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0333,part3_C_uncertainty_adaptive,7,,,,0.1694,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0333_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0335,part3_A_rectified_flow,7,,,,0.1648,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0335_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0335,part3_B_flow_stabilized,7,,,,0.1765,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0335_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0335,part3_B_temporal_gen_blend,7,,,,0.1656,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0335_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0335,part3_C_uncertainty_adaptive,7,,,,0.1703,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0335_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0447,part3_A_rectified_flow,7,,,,0.1312,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0447_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0447,part3_B_flow_stabilized,7,,,,0.1335,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0447_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0447,part3_B_temporal_gen_blend,7,,,,0.1308,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0447_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0447,part3_C_uncertainty_adaptive,7,,,,0.1294,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0447_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0450,part3_A_rectified_flow,7,,,,0.4131,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0450_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0450,part3_B_flow_stabilized,7,,,,0.4239,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0450_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0450,part3_B_temporal_gen_blend,7,,,,0.4120,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0450_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0450,part3_C_uncertainty_adaptive,7,,,,0.4168,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0450_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0453,part3_A_rectified_flow,7,,,,0.3218,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0453_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0453,part3_B_flow_stabilized,7,,,,0.3282,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0453_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0453,part3_B_temporal_gen_blend,7,,,,0.3136,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0453_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0453,part3_C_uncertainty_adaptive,7,,,,0.3238,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0453_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0454,part3_A_rectified_flow,7,,,,0.2785,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0454_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0454,part3_B_flow_stabilized,7,,,,0.2920,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0454_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0454,part3_B_temporal_gen_blend,7,,,,0.2781,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0454_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0454,part3_C_uncertainty_adaptive,7,,,,0.2831,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0454_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0480,part3_A_rectified_flow,7,,,,0.3925,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0480_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0480,part3_B_flow_stabilized,7,,,,0.3983,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0480_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0480,part3_B_temporal_gen_blend,7,,,,0.3878,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0480_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0480,part3_C_uncertainty_adaptive,7,,,,0.3964,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0480_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0484,part3_A_rectified_flow,7,,,,0.1960,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0484_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0484,part3_B_flow_stabilized,7,,,,0.2144,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0484_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0484,part3_B_temporal_gen_blend,7,,,,0.2045,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0484_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0484,part3_C_uncertainty_adaptive,7,,,,0.2029,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0484_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0485,part3_A_rectified_flow,7,,,,0.1812,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0485_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0485,part3_B_flow_stabilized,7,,,,0.1940,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0485_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0485,part3_B_temporal_gen_blend,7,,,,0.1844,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0485_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0485,part3_C_uncertainty_adaptive,7,,,,0.1865,,,false,part3_exploration/outputs/direction_c_uncertainty/vimeo-RL_00018_0485_uncertainty_adaptive_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0491,part3_A_rectified_flow,7,,,,0.3631,,,false,part3_exploration/outputs/direction_a_flow_matching/vimeo-RL_00018_0491_rectified_flow_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0491,part3_B_flow_stabilized,7,,,,0.3810,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0491_flow_stabilized_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
vimeo-rl,vimeo-RL_00018_0491,part3_B_temporal_gen_blend,7,,,,0.3698,,,false,part3_exploration/outputs/direction_b_sd_controlnet/vimeo-RL_00018_0491_temporal_gen_blend_x4.mp4,,unified_streaming_vsr_crop_minT,384x256
